url,year,country,crew,crewFatalities,passengers,passengerFatalities,totalFatalities
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-3-in-japan/,1963,Japan,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-3-in-kasongo/,1963,DRC,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-3-in-new-zealand-23-killed/,1963,New Zealand,3,3,20,20,23
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-3-in-osaka/,1963,Japan,2,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-3-in-pathankot-29-killed/,1963,India,3,0,26,0,29
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-3-in-videira-10-killed/,1963,Brazil,3,0,7,0,10
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-4-in-sao-paulo/,1963,Brazil,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-6-in-chile-39-killed/,1963,Chile,3,0,36,0,39
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-6-in-copenhagen/,1963,Denmark,3,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-6-in-douala-55-killed/,1963,Cameroon,7,0,48,0,55
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-6-in-hamah-1-killed/,1963,Syria,4,0,26,0,1
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-7-in-nashville/,1963,USA,5,0,40,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-7-in-pacific-ocean-101-killed/,1963,World,6,0,95,0,101
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-7-in-rio-de-janeiro/,1963,Brazil,7,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-dc-8-in-montreal-118-killed/,1963,Canada,7,7,111,111,118
http://www.baaa-acro.com/1963/archives/crash-of-a-douglas-r4-d-in-millington/,1963,USA,3,0,30,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-fairchild-c-119-flying-boxcar-in-germany-38-killed/,1963,Germany,5,0,42,0,38
http://www.baaa-acro.com/1963/archives/crash-of-a-fairchild-c-119-flying-boxcar-in-india-2-killed/,1963,India,2,0,NaN,0,2
http://www.baaa-acro.com/1963/archives/crash-of-a-fairchild-c-119-flying-boxcar-in-pise/,1963,Italy,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-fairchild-c-123-provider-in-nakhon-phanom-4-killed/,1963,Thailand,4,0,NaN,0,4
http://www.baaa-acro.com/1963/archives/crash-of-a-fairchild-c-123-provider-in-saigon-8-killed/,1963,Vietnam,8,0,NaN,0,8
http://www.baaa-acro.com/1963/archives/crash-of-a-fairchild-c-123-provider-in-thailand/,1963,Thailand,4,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-fairchild-f27-in-calgary/,1963,Canada,3,0,13,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-fairchild-f27-in-salt-lake-city-3-killed/,1963,USA,3,0,NaN,0,3
http://www.baaa-acro.com/1963/archives/crash-of-a-grumman-g-44-widgeon-in-seldovia/,1963,USA,2,0,2,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-grumman-s-2-tracker-in-gibraltar-2-killed/,1963,UK,4,0,NaN,0,2
http://www.baaa-acro.com/1963/archives/crash-of-a-handley-page-h-p-67-hastings-in-thorney-island-afb-1-killed/,1963,UK,NaN,0,NaN,0,1
http://www.baaa-acro.com/1963/archives/crash-of-a-lisunov-li-2-in-donetsk-1-killed/,1963,Ukraine,5,0,NaN,0,1
http://www.baaa-acro.com/1963/archives/crash-of-a-lisunov-li-2-in-kirovograd-4-killed/,1963,Ukraine,5,0,6,0,4
http://www.baaa-acro.com/1963/archives/crash-of-a-lisunov-li-2-in-parbig/,1963,Russia,3,0,1,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-lisunov-li-2-in-pevek/,1963,Russia,6,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-lisunov-li-2-in-seymshan-4-killed/,1963,Russia,4,0,NaN,0,4
http://www.baaa-acro.com/1963/archives/crash-of-a-lisunov-li-2-in-sharya-1-killed/,1963,Russia,7,0,1,0,1
http://www.baaa-acro.com/1963/archives/crash-of-a-lisunov-li-2-in-stavropol-6-killed/,1963,Russia,4,0,2,0,6
http://www.baaa-acro.com/1963/archives/crash-of-a-lisunov-li-2-in-tazovskoye-iamalo-nenets-12-killed/,1963,Russia,4,0,21,0,12
http://www.baaa-acro.com/1963/archives/crash-of-a-lisunov-li-2-in-varsovie/,1963,Poland,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-lockheed-l-1049-super-constellation-in-gander/,1963,Canada,7,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-lockheed-l-1049-super-constellation-in-manhattan/,1963,USA,6,0,64,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-lockheed-l-1049-super-constellation-in-san-francisco-4-killed/,1963,USA,3,0,5,0,4
http://www.baaa-acro.com/1963/archives/crash-of-a-lockheed-l-749-constellation-in-perpignan-12-killed/,1963,France,12,0,NaN,0,12
http://www.baaa-acro.com/1963/archives/crash-of-a-lockheed-p-2-neptune-in-kodiak-7-killed/,1963,USA,7,0,NaN,0,7
http://www.baaa-acro.com/1963/archives/crash-of-a-lockheed-p-3-orion-in-atlantic-ocean-14-killed/,1963,World,4,0,10,0,14
http://www.baaa-acro.com/1963/archives/crash-of-a-martin-404-in-rochester-7-killed/,1963,USA,5,0,38,7,7
http://www.baaa-acro.com/1963/archives/crash-of-a-myasishchev-3m-near-ust-maya-2-killed/,1963,Russia,8,2,NaN,0,2
http://www.baaa-acro.com/1963/archives/crash-of-a-myasishchev-3m-near-ust-maya-8-killed/,1963,Russia,8,8,NaN,0,8
http://www.baaa-acro.com/1963/archives/crash-of-a-noorduyn-norseman-in-ontario-11/,1963,Canada,1,0,4,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-noorduyn-norseman-in-pickle-lake-1-killed/,1963,Canada,1,0,NaN,0,1
http://www.baaa-acro.com/1963/archives/crash-of-a-noorduyn-norseman-in-quebec-7/,1963,Canada,1,0,7,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-pzl-mielec-md-12-in-poland-5-killed/,1963,Poland,5,0,NaN,0,5
http://www.baaa-acro.com/1963/archives/crash-of-a-rockwell-sabreliner-40r-in-andrews-afb/,1963,USA,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-scottish-twin-pioneer-in-bu-hafafa-8-killed/,1963,Oman,2,0,7,0,8
http://www.baaa-acro.com/1963/archives/crash-of-a-scottish-twin-pioneer-in-indonesia-5-killed/,1963,Indonesia,5,0,NaN,0,5
http://www.baaa-acro.com/1963/archives/crash-of-a-scottish-twin-pioneer-in-indonesia-7-killed/,1963,Indonesia,2,0,5,0,7
http://www.baaa-acro.com/1963/archives/crash-of-a-scottish-twin-pioneer-in-indonesia/,1963,Indonesia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-scottish-twin-pioneer-in-kalimikui/,1963,Kenya,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-scottish-twin-pioneer-in-morocco/,1963,Morocco,3,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-scottish-twin-pioneer-in-sibu/,1963,Malaysia,1,0,13,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-tupolev-tu-104-in-irkoutsk-35-killed/,1963,Russia,5,0,30,0,35
http://www.baaa-acro.com/1963/archives/crash-of-a-tupolev-tu-104-in-leningrad/,1963,Russia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-tupolev-tu-124-in-leningrad/,1963,Russia,5,0,47,0,0
http://www.baaa-acro.com/1963/archives/crash-of-a-vickers-varsity-in-gloucester-2-killed/,1963,UK,2,0,NaN,0,2
http://www.baaa-acro.com/1963/archives/crash-of-a-vickers-viking-in-perpignan-40-killed/,1963,France,4,0,36,0,40
http://www.baaa-acro.com/1963/archives/crash-of-a-vickers-viscount-in-agra-18-killed/,1963,India,5,0,13,0,18
http://www.baaa-acro.com/1963/archives/crash-of-a-vickers-viscount-in-ankara-57-killed/,1963,Turkey,3,0,11,0,57
http://www.baaa-acro.com/1963/archives/crash-of-a-vickers-viscount-in-kansas-city-8-killed/,1963,USA,3,0,5,0,8
http://www.baaa-acro.com/1963/archives/crash-of-a-vickers-viscount-in-lyon-21-killed/,1963,France,4,0,16,0,21
http://www.baaa-acro.com/1963/archives/crash-of-a-vickers-viscount-in-oslo-12-killed/,1963,Norway,4,0,8,0,12
http://www.baaa-acro.com/1963/archives/crash-of-an-aerospatiale-caravelle-in-cordoba-argentina/,1963,Argentina,7,0,63,0,0
http://www.baaa-acro.com/1963/archives/crash-of-an-aerospatiale-caravelle-in-recife/,1963,Brazil,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-an-aerospatiale-caravelle-in-zurich-80-killed/,1963,Switzerland,6,6,74,74,80
http://www.baaa-acro.com/1963/archives/crash-of-an-antonov-an-10-in-syktyvkar-7-killed/,1963,Russia,7,0,NaN,0,7
http://www.baaa-acro.com/1963/archives/crash-of-an-antonov-an-12-in-aswan-31-killed/,1963,Egypt,4,0,27,0,31
http://www.baaa-acro.com/1963/archives/crash-of-an-antonov-an-12-in-kirensk-6-killed/,1963,Russia,6,0,NaN,0,6
http://www.baaa-acro.com/1963/archives/crash-of-an-antonov-an-12-in-magadan/,1963,Russia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-an-antonov-an-12-in-new-delhi-2-killed/,1963,India,NaN,0,NaN,0,2
http://www.baaa-acro.com/1963/archives/crash-of-an-avia-14-in-kutaisi-32-killed/,1963,Georgia,5,0,27,0,32
http://www.baaa-acro.com/1963/archives/crash-of-an-avro-652-anson-in-mexico-5/,1963,Mexico,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-an-avro-652-anson-in-united-kingdom-3/,1963,UK,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-an-avro-685-york-in-tehran-4-killed/,1963,Iran,4,0,NaN,0,4
http://www.baaa-acro.com/1963/archives/crash-of-an-avro-696-shackleton-in-south-africa-13-killed/,1963,South Africa,3,0,10,0,13
http://www.baaa-acro.com/1963/archives/crash-of-an-illiouchine-ii-14-in-egypt-2/,1963,Egypt,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-an-illiouchine-ii-14-in-germany/,1963,Germany,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-an-illiouchine-ii-14-in-graham-bell-island-7-killed/,1963,Russia,5,0,2,0,7
http://www.baaa-acro.com/1963/archives/crash-of-an-illiouchine-ii-14-in-hungary-31-killed/,1963,Hungary,4,4,27,27,31
http://www.baaa-acro.com/1963/archives/crash-of-an-illiouchine-ii-14-in-uliastay/,1963,Mongolia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-an-illiouchine-ii-18-in-ashkhabad/,1963,Turkmenistan,NaN,0,NaN,0,0
http://www.baaa-acro.com/1963/archives/crash-of-an-illiouchine-ii-18-in-kazan-67-killed/,1963,Russia,8,8,59,59,67
http://www.baaa-acro.com/1963/archives/crash-of-an-illiouchine-ii-18-in-russia/,1963,Russia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-antonov-an-2-in-kenkiyak-3-killed/,1964,Kazakhstan,2,1,7,2,3
http://www.baaa-acro.com/1964/archives/crash-of-a-bac-111-in-wisley/,1964,UK,5,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-c18-expeditor-in-beaufort/,1964,USA,1,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-c18-expeditor-in-california/,1964,USA,2,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-c18-expeditor-in-new-jersey-4-killed/,1964,USA,2,0,3,0,4
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-c45-in-bimini/,1964,Bahamas,1,0,1,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-c45-in-colorado-5-killed/,1964,USA,1,0,4,0,5
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-c45-in-corpus-christi/,1964,USA,1,0,1,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-c45-in-illinois/,1964,USA,1,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-c45-in-nevada-2-killed/,1964,USA,2,0,NaN,0,2
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-d18-in-benghazi-2-killed/,1964,Libya,1,0,1,0,2
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-d18-in-gainesville-10-killed/,1964,USA,1,0,9,0,10
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-d18-in-memphis/,1964,USA,1,0,1,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-d18-in-minnesota-1-killed/,1964,USA,1,0,NaN,0,1
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-d18-in-victoria-1-killed/,1964,USA,1,0,NaN,0,1
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-e18-in-knoxville-6-killed/,1964,USA,2,0,4,0,6
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-e18-in-ohio-1-killed/,1964,USA,1,0,NaN,0,1
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-e18-in-utah-1-killed/,1964,USA,1,0,3,0,1
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-g18-in-new-mexico-4-killed/,1964,USA,1,0,3,0,4
http://www.baaa-acro.com/1964/archives/crash-of-a-beechcraft-h18-in-cincinnati/,1964,USA,1,0,3,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-boeing-707-in-new-york/,1964,USA,9,0,136,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-boeing-707-in-rome-italy-50-killed/,1964,Italy,17,0,56,0,50
http://www.baaa-acro.com/1964/archives/crash-of-a-boeing-720-in-nuremberg-5-killed/,1964,Germany,5,0,NaN,0,5
http://www.baaa-acro.com/1964/archives/crash-of-a-boeing-b-17-flying-fortress-in-la-paz-bolivia-4/,1964,Bolivia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-boeing-b-17-flying-fortress-in-san-borja/,1964,Bolivia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-boeing-b-17-flying-fortress-in-santiago-dominican-republic/,1964,Dominican Republic,2,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-boeing-b-52-in-cumberland-3-killed/,1964,USA,5,0,NaN,0,3
http://www.baaa-acro.com/1964/archives/crash-of-a-boeing-b-52-in-montana-7-killed/,1964,USA,7,0,NaN,0,7
http://www.baaa-acro.com/1964/archives/crash-of-a-boeing-kc-135-in-california-4-killed/,1964,USA,4,0,NaN,0,4
http://www.baaa-acro.com/1964/archives/crash-of-a-boeing-kc-135-in-clark-80-killed/,1964,Philippines,10,0,74,0,80
http://www.baaa-acro.com/1964/archives/crash-of-a-bristol-britannia-in-innsbruck-83-killed/,1964,Austria,8,0,75,0,83
http://www.baaa-acro.com/1964/archives/crash-of-a-consolidated-b-24-liberator-in-la-paz-bolivia-2/,1964,Bolivia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-consolidated-canso-in-brazil/,1964,Brazil,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-consolidated-pby-5a-catalina-in-france/,1964,France,2,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-consolidated-pby-5a-catalina-in-greenland/,1964,Greenland,9,0,5,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-consolidated-vultee-28-5acf-in-alaska-1-killed/,1964,USA,3,0,NaN,0,1
http://www.baaa-acro.com/1964/archives/crash-of-a-convair-cv-240-in-oita-20-killed/,1964,Japan,5,0,37,0,20
http://www.baaa-acro.com/1964/archives/crash-of-a-convair-cv-440-metropolitan-in-angelholm-31-killed/,1964,Sweden,4,0,39,0,31
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-argentina-2/,1964,Argentina,6,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-asuncion/,1964,Paraguay,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-barranquilla/,1964,Colombia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-baton-rouge/,1964,USA,2,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-buenos-aires-3/,1964,Argentina,2,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-detroit-4-killed/,1964,USA,2,0,2,0,4
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-detroit/,1964,USA,2,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-imperatriz-3-killed/,1964,Brazil,4,0,NaN,0,3
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-managua/,1964,Nicaragua,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-okayama/,1964,Japan,5,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-rio-de-janeiro-2-killed/,1964,Brazil,2,0,NaN,0,2
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-santiago-de-chile/,1964,Chile,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-taichung-57-killed/,1964,Taiwan,5,0,52,0,57
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-thysville/,1964,DRC,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-tokyo/,1964,Japan,4,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-curtiss-c-46-in-turrialba-5-killed/,1964,Costa Rica,5,0,NaN,0,5
http://www.baaa-acro.com/1964/archives/crash-of-a-de-havilland-dh-104-dove-in-libya/,1964,Libya,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-de-havilland-dh-104-dove-in-stuart-2-killed/,1964,USA,2,0,NaN,0,2
http://www.baaa-acro.com/1964/archives/crash-of-a-de-havilland-dh-106-comet-in-singapore/,1964,Singapore,8,0,60,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-de-havilland-dh-89-dragon-rapide-in-milford-sound/,1964,New Zealand,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-de-havilland-dhc-3-otter-in-antarctica-1-killed/,1964,World,1,0,NaN,0,1
http://www.baaa-acro.com/1964/archives/crash-of-a-de-havilland-dhc-3-otter-in-india-2/,1964,India,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-de-havilland-dhc-3-otter-in-philippines-11-killed/,1964,Philippines,1,0,10,0,11
http://www.baaa-acro.com/1964/archives/crash-of-a-de-havilland-dhc-4-caribou-in-nowra-afb/,1964,Australia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-de-havilland-dhc-4-caribou-in-ridgeway-7-killed/,1964,USA,2,0,18,0,7
http://www.baaa-acro.com/1964/archives/crash-of-a-de-havilland-dhc-4-caribou-in-tan-hiep-15-killed/,1964,Vietnam,2,0,13,0,15
http://www.baaa-acro.com/1964/archives/crash-of-a-de-havilland-dhc-4-caribou-in-vietnam-2/,1964,Vietnam,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-dornier-do-28d-skyservant-in-germany/,1964,Germany,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-dornier-do-28d-skyservant-in-helgoland-island/,1964,Germany,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-a-26-invader-in-chile-2-killed-2/,1964,Chile,3,0,NaN,0,2
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-124-globemaster-ii-in-oklahoma-6-killed/,1964,USA,6,0,NaN,0,6
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-124-globemaster-ii-in-pacific-ocean-8-killed/,1964,World,8,0,NaN,0,8
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-133-cargomaster-in-goose-bay-7-killed/,1964,Canada,7,0,NaN,0,7
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-along/,1964,India,3,0,4,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-ankara-3-killed/,1964,Turkey,3,0,NaN,0,3
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-antarctica-3/,1964,World,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-bogota-28-killed/,1964,Colombia,3,0,25,0,28
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-bolivia-17-killed/,1964,Bolivia,4,0,13,0,17
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-brasilia/,1964,Brazil,2,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-condoto-2-killed/,1964,Colombia,2,0,NaN,0,2
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-ecuador-1-killed/,1964,Ecuador,4,0,7,0,1
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-jeddah-2-killed/,1964,Saudi Arabia,2,0,NaN,0,2
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-la-paz-bolivia/,1964,Bolivia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-marawi-31-killed/,1964,Philippines,3,0,29,0,31
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-miles-city-5-killed/,1964,USA,3,0,2,0,5
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-numancia-aklan-1-killed/,1964,Philippines,4,0,35,0,1
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-oslo/,1964,Norway,3,0,15,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-palma-de-majorca-1-killed/,1964,Spain,3,0,25,0,1
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-paraguay/,1964,Paraguay,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-porto-velho/,1964,Brazil,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-quebec/,1964,Canada,2,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-san-juan/,1964,Puerto Rico,2,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-sao-paulo-3-killed/,1964,Brazil,3,0,NaN,0,3
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-tipuani-4-killed/,1964,Bolivia,2,0,2,0,4
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-tonopah/,1964,USA,3,0,32,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-ubon-28-killed/,1964,Thailand,3,0,30,0,28
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-yacuiba-2-killed/,1964,Bolivia,3,0,26,0,2
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-47-in-yurimaguas-1-killed/,1964,Peru,3,0,20,0,1
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-54-skymaster-in-bolivia/,1964,Bolivia,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-54-skymaster-in-damascus/,1964,Syria,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-54-skymaster-in-pacific-ocean-9-killed/,1964,World,3,0,6,0,9
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-c-54-skymaster-in-panama-city-panama-10-killed/,1964,Panama,10,0,NaN,0,10
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-3-in-brazil-5/,1964,Brazil,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-3-in-calcutta/,1964,India,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-3-in-chicago-1-killed/,1964,USA,2,0,28,0,1
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-3-in-hargeisa-15-killed/,1964,Somalia,3,0,12,0,15
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-3-in-isfahan/,1964,Iran,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-3-in-lourdes-de-blanc-sablon/,1964,Canada,2,0,2,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-3-in-santa-cruz-de-tenerife-3-killed/,1964,Spain,5,0,15,0,3
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-3-in-zarate-29-killed/,1964,Argentina,3,0,27,0,29
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-4-in-belem/,1964,Brazil,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-4-in-boston-3-killed/,1964,USA,3,0,NaN,0,3
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-4-in-kinshasa-7-killed/,1964,DRC,3,0,12,0,7
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-4-in-lima-46-killed/,1964,Peru,7,0,42,0,46
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-6-in-grenade-80-killed/,1964,Spain,7,0,73,0,80
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-7-in-charlotte/,1964,USA,5,0,52,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-7-in-deer-valley/,1964,USA,NaN,0,NaN,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-7-in-istanbul/,1964,Turkey,8,0,89,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-7-in-richmond/,1964,USA,5,0,71,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-7-in-washington-dc/,1964,USA,3,0,5,0,0
http://www.baaa-acro.com/1964/archives/crash-of-a-douglas-dc-8-in-new-orleans-58-killed/,1964,USA,7,0,51,0,58
http://www.baaa-acro.com/1964/archives/crash-of-a-fairchild-c-119-flying-boxcar-in-barrackpore-22-killed/,1964,India,2,0,20,0,22
http://www.baaa-acro.com/1964/archives/crash-of-a-fairchild-c-119-flying-boxcar-in-pise-6-killed/,1964,Italy,6,0,NaN,0,6
http://www.baaa-acro.com/1964/archives/crash-of-a-fairchild-c-123-provider-in-cambodia-8-killed/,1964,Cambodia,8,0,NaN,0,8
http://www.baaa-acro.com/1964/archives/crash-of-a-fairchild-c-123-provider-in-da-nang-38-killed/,1964,Vietnam,6,0,32,0,38
